,Unnamed: 0,Content,Label
1712,299,"94 i Physics and the quotient 1:? (3.1) is deﬁned to be the current across the area in the forward direction. (If it turn out to be a negative number, it implies a current in the backward direction.) Currents are not always steady and hence more generally, we deﬁne the current as follows. Let AQ be the net charge ﬂowing across a cross- section of a conductor during the time interval At [i.e., between times t and (t + At)]. Then, the current at time tacross the cross-section of the conductor is defined as the value of the ratio of AQ to At in the limit of At tending to zero, I(t) 2 lim— (3.2) In 81 units, the unit of current is ampere. An ampere is defined through magnetic effects of currents that we will study in the following chapter. An ampere is typically the order of magnitude of currents in domestic appliances. An average lightning carries currents of the order of tens of thousands of amperes and at the other extreme, currents in our nerves are in microamperes. 3.3 ELECTRIC CURRENTS IN CONDUCTORS An electric charge will experience a force if an electric ﬁeld is applied. If it is free to move, it will thus move contributing to a current. In nature, free charged particles do exist like in upper strata of atmosphere called the ionosphere. However, in atoms and molecules, the negatively charged electrons and the positively charged nuclei are bound to each other and are thus not free to move. Bulk matter is made up of many molecules, a gram of water, for example, contains approximately 1 O22 molecules. These molecules are so closely packed that the electrons are no longer attached to individual nuclei. In some materials, the electrons will still be bound, i.e., they will not accelerate even if an electric ﬁeld is applied. In other materials, notably metals, some of the electrons are practically free to move within the bulk material. These materials, generally called conductors, develop electric currents in them when an electric field is applied. If we consider solid conductors, then of course the atoms are tightly bound to each other so that the current is carried by the negatively charged electrons. There are, however, other types of conductors like electrolytic solutions where positive and negative charges both can move. In our discussions, we will focus only on solid conductors so that the current is carried by the negatively charged electrons in the background of fixed positive ions. Consider ﬁrst the case when no electric field is present. The electrons will be moving due to thermal motion during which they collide with the fixed ions. An electron colliding with an ion emerges with the same speed as before the collision. However, the direction of its velocity after the collision is completely random. At a given time, there is no preferential direction for the velocities of the electrons. Thus on the average, the 2019-20",0
1713,235,"MOTION IN A STRAIGHT LINE 63 To calculate the area under this curve [Fig 3.3 1 (ii)], let us employ the following trick. Divide the interval on x—axis from a to b into a large number (N) of small intervals: x0(=a) to x1, x1 to x2 ; x2 to x3, ................................ xNJ to xN (=b). The area under the curve is thus divided into N strips. Each strip is approximately a rectangle, since the variation of Ex) over a strip is negligible. The area of the it“ strip shown [Fig 3.3 1(ii)] is then approximately Mi 2 F(Xi)(xi —Xi_1): F(Xi)AX where Axis the width of the strip which we have taken to be the same for all the strips. You may wonder whether we should put Ext-,1) or the mean of HXJ and Ext, 1) in the above expression. If we take N to be very very large (New ), it does not really matter, since then the strip will be so thin that the difference between FIxi) and H29: 1) is vanishingly small. The total area under the curve then is: N N A = 2AA, = ZFDq-Mx i=1 i=1 The limit of this sum as New is known as the integral of Ex) over xfrom a to b. It is given a special symbol as shown below: b A _ J: F(x)dx The integral sign J looks like an elongated S, reminding us that it basically is the limit of the sum of an infinite number of terms. A most significant mathematical fact is that integration is, in a sense, an inverse of differentiation. dgm dx The function g (x) is known as the indefinite integral off (x) and is denoted as: Suppose we have a function g (x) whose derivative is f (x), i.e. f (X) = gtx) = J fix)dx An integral with lower and upper limits is known as a definite integral. It is a number. Indefinite integral has no limits; it is a function. A fundamental theorem of mathematics states that b J fix) dx = gtx) l: a gib) — 9(a) As an example, suppose f (x) = x2 and we wish to determine the value of the definite integral from x =1 to x = 2. The function g (x) whose derivative is x2 is x3 / 3. Therefore, 32 2 2 _X_ _§_l_Z IX 61""‘3 ‘3 3‘3 1 1 Clearly, to evaluate definite integrals, we need to know the corresponding indefinite integrals. Some common indefinite integrals are 2019-20",0
1714,1747,"Financial Statements of a Company 1 49 Notes to Accounts Reserve and surplus Securities premium 20,000 Less: Preliminary expenses (40.000) (20,000) Statement of proﬁt and loss 1,50,000 1.30.000 Long-term borrowings 8% debentures 10,00,000 Other non-current assets Discount on issue of 8% debentures 30,000 (%of Rs. 40,000) Inventory Loose tools Cash and cash equivalents Bank balance Cash in hand Other current assets Discount on issue of 8% debentures (1/4of Rs. 40,000) Important points: 0 Preliminary expenses are to be written-off completely in the year in which such expenses are incurred. They should be written-off first from securities premium and the balance if any, from statement of profit & loss. 0 Borrowing costs such as discount on issue of debentures could be written- off over loan period. Share application money pending allotment Share application money not exceeding the issued capital and to the extent non-refundable shall be classiﬁed as non-current. It will be shown on this face of balance sheet as share application money pending allotment. Borrowings Total borrowings are categorised into long-term borrowings, short—term borrowings and current maturities to long-term debt. (i) Loans which are repayable in more than twelve months / operating cycle are classiﬁed as long—term borrowings on the face of balance sheet.",3
1715,13,"Moving Charges and Magnetism charge (— e), if we had taken a particle with charge (+q), the angular momentum and magnetic moment would be in the same direction. The ratio #1 _ e T — 2m (4.35) is called the gyromagnetic ratio and is a constant. Its value is 8.8 x 1010 C / kg for an electron, which has been veriﬁed by experiments. . f The fact that even at an atomic level there is a magnetic moment, confirms Ampere’s bold hypothesis of atomic magnetic moments. This according to Ampere, would help one to explain the magnetic properties _ 1.60 x 10'19 x 6.63 x 10'34 4><3.14>< 9.11x10‘31 = 9.27 x 10—24 Am2 (4.37) where the subscript ‘min’ stands for minimum. This value is called the Bohr magneton. Any charge in uniform circular motion would have an associated magnetic moment given by an expression similar to Eq. (4.34). This dipole moment is labelled as the orbital magnetic moment. Hence, the subscript ‘l’ in MI. Besides the orbital moment, the electron has an intrinsic magnetic moment, which has the same numerical value as given in Eq. (4.37). It is called the spin magnetic moment. But we hasten to add that it is not as though the electron is spinning. The electron is an elementary particle and it does not have an axis to spin around like a top or our earth. Nevertheless, it does possess this intrinsic magnetic moment. The microscopic roots of magnetism in iron and other materials can be traced back to this intrinsic spin magnetic moment. of materials. Can one assign a value to this atomic dipole moment? The E g answer is Yes. One can do so within the Bohr model. Bohr hypothesised i 53 that the angular momentum assumes a discrete set of values, namely, 5 g n h 8_ c: l 2 n (4.36) g (i where n is a natural number, n = 1, 2, 3, and h is a constant named f g after Max Planck (Planck’s constant) with a value h = 6.626 x 10‘34 J s. g 3 This condition of discreteness is called the Bohr quantisation condition. .33?) % We shall discuss it in detail in Chapter 12. Our aim here is merely to use 3 a it to calculate the elementary dipole moment. Take the value n = 1, we ‘3 8 have from Eq. (4.34) that, g g e 55 (53 _ | FF (#l)mm—47Tmeh :3 2% a 3 <3 63 4. 1 1 THE MOVING COIL GALVANOMETER Currents and voltages in circuits have been discussed extensively in Chapters 3. But how do we measure them? How do we claim that current in a circuit is 1.5 A or the voltage drop across a resistor is 1.2 V? Figure 4.24 exhibits a very useful instrument for this purpose: the moving 1 63 2019-20",0
1716,47,"UNITS AND MEASUREMENT 31 For example, 12.9 g — 7.06 g, both speciﬁed to three signiﬁcant ﬁgures, cannot properly be evaluated as 5.84 g but only as 5.8 g, as uncertainties in subtraction or addition combine in a different fashion (smallest number of decimal places rather than the number of significant figures in any of the number added or subtracted). (3) The relative error of a value of number speciﬁed to signiﬁcant ﬁgures depends not only on 11 but also on the number itself. For example, the accuracy in measurement of mass 1.02 g is i 0.0 1 g whereas another measurement 9.89 g is also accurate to i 0.01 g. The relative error in 1.02 g is = (i 0.01/1.02) x 100 % = i 1% Similarly, the relative error in 9.89 g is = (i 0.01/9.89) x 100 % = i 0.1 % Finally, remember that intermediate results in a multi-step computation should be calculated to one more signiﬁcant ﬁgure in every measurement than the number of digits in the least precise measurement. These should be justified by the data and then the arithmetic operations may be carried out; otherwise rounding errors can build up. For example, the reciprocal of 9.58, calculated (after rounding off) to the same number of signiﬁcant figures (three) is 0.104, but the reciprocal of 0.104 calculated to three significant figures is 9.62. However, if we had written 1 / 9.58 = 0.1044 and then taken the reciprocal to three significant figures, we would have retrieved the original value of 9.58. This example justifies the idea to retain one more extra digit (than the number of digits in the least precise measurement) in intermediate steps of the complex multi-step calculations in order to avoid additional errors in the process of rounding off the numbers. 2.8 DIMENSIONS OF PHYSICAL QUANTITIES The nature of a physical quantity is described by its dimensions. All the physical quantities represented by derived units can be expressed in terms of some combination of seven fundamental or base quantities. We shall call these base quantities as the seven dimensions of the physical world, which are denoted with square brackets [ ]. Thus, length has the dimension [L], mass [M], time [T], electric current [A], thermodynamic temperature [K], luminous intensity [cd], and amount of substance [mol]. The dimensions of a physical quantity are the powers (or exponents) to which the base quantities are raised to represent that quantity. Note that using the square brackets [ ] round a quantity means that we are dealing with ‘the dimensions of’ the quantity. In mechanics, all the physical quantities can be written in terms of the dimensions [L], [M] and [T]. For example, the volume occupied by an object is expressed as the product of length, breadth and height, or three lengths. Hence the dimensions of volume are [L] X [L] X [L] = [L]3 = [L3]. As the volume is independent of mass and time, it is said to possess zero dimension in mass [M°], zero dimension in time [T°] and three dimensions in length. Similarly, force, as the product of mass and acceleration, can be expressed as Force = mass X acceleration = mass X (length)/(time)2 The dimensions of force are [M] [L] / [T]2 = [M L T2]. Thus, the force has one dimension in mass, one dimension in length, and —2 dimensions in time. The dimensions in all other base quantities are zero. Note that in this type of representation, the magnitudes are not considered. It is the quality of the type of the physical quantity that enters. Thus, a change in velocity, initial velocity, average velocity, ﬁnal velocity, and speed are all equivalent in this context. Since all these quantities can be expressed as length/time, their dimensions are [L]/ [T] or [L ""1“]. 2.9 DIMENSIONAL FORMULAE AND DIMENSIONAL EQUATIONS The expression which shows how and which of the base quantities represent the dimensions of a physical quantity is called the dimensional formula of the given physical quantity. For example, the dimensional formula of the volume is [M° L3 T°], and that of speed or velocity is [M° LT1]. Similarly, [M° L’I‘2] is the dimensional formula of acceleration and [M L‘3 T°] that of mass density. An equation obtained by equating a physical quantity with its dimensional formula is called the dimensional equation of the physical 2019-20",0
1717,783,"PRINCIPLES OF INHERITANCE AND VARIATION 5.4 POLYGENIC INHERITANCE Mendel’s studies mainly described those traits that have distinct alternate forms such as ﬂower colour which are either purple or white. But if you look around you will ﬁnd that there are many traits which are not so distinct in their occurrence and are spread across a gradient. For example, in humans we don’t just have tall or short people as two distinct alternatives but a whole range of possible heights. Such traits are generally controlled by three or more genes and are thus called as polygenic traits. Besides the involvement of multiple genes polygenic inheritance also takes into account the inﬂuence of environment. Human skin colour is another classic example for this. In a polygenic trait the phenotype reﬂects the contribution of each allele, i.e., the effect of each allele is additive. To understand this better let us assume that three genes A, B, C control skin colour in human with the dominant forms A, B and C responsible for dark skin colour and the recessive forms a, b and c for light skin colour. The genotype with all the dominant alleles (AABBCC) will have the darkest skin colour and that with all the recessive alleles (aabbcc) will have the lightest skin colour. As expected the genotype with three dominant alleles and three recessive alleles will have an intermediate skin colour. In this manner the number of each type of alleles in the genotype would determine the darkness or lightness of the skin in an individual. 5.5 PLEIOTROPY We have so far seen the effect of a gene on a single phenotype or trait. There are however instances where a single gene can exhibit multiple phenotypic expression. Such a gene is called a pleiotropic gene. The underlying mechanism of pleiotropy in most cases is the effect of a gene on metabolic pathways which contribute towards different phenotypes. An example of this is the disease phenylketonuria, which occurs in humans. The disease is caused by mutation in the gene that codes for the enzyme phenyl alanine hydroxylase (single gene mutation). This manifests itself through phenotypic expression characterised by mental retardation and a reduction in hair and skin pigmentation. 5.6 SEX DETERMINATION The mechanism of sex determination has always been a puzzle before the geneticists. The initial clue about the genetic / chromosomal mechanism of sex determination can be traced back to some of the experiments carried out in insects. In fact, the cytological observations made in a number of insects led to the development of the concept of genetic / chromosomal basis of sex-determination. Henking (189 1) could trace a specific nuclear structure all through spermatogenesis in a few insects, and it was also observed by him that 50 per cent of the sperm received this structure after spermatogenesis, whereas the other 50 per cent sperm did not receive it. Henking gave a name to this structure as the X body but he could not explain its signiﬁcance. Further investigations by other scientists led to the conclusion that the ‘X body’ of Henking was in fact a chromosome 2019-2020",1
1718,372,"Chapter Four MOVING CHARGES AND MAGNETISIVI 4. 1 INTRODUCTION Both Electricity and Magnetism have been known for more than 2000 years. However, it was only about 200 years ago, in 1820, that it was realised that they were intimately related*. During a lecture demonstration in the summer of 1820, Danish physicist Hans Christian Oersted noticed that a current in a straight wire caused a noticeable deﬂection in a nearby magnetic compass needle. He investigated this phenomenon. He found that the alignment of the needle is tangential to an imaginary circle which has the straight wire as its centre and has its plane perpendicular to the wire. This situation is depicted in Fig.4.1(a). It is noticeable when the current is large and the needle sufficiently close to the wire so that the earth’s magnetic field may be ignored. Reversing the direction of the current reverses the orientation of the needle [Fig. 4.1(b)]. The deﬂection increases on increasing the current or bringing the needle closer to the wire. Iron filings sprinkled around the wire arrange themselves in concentric circles with the wire as the centre [Fig. 4.1(c)]. Oersted concluded that moving charges or currents produced a magnetic ﬁeld in the surrounding space. Following this, there was intense experimentation. In 1864, the laws obeyed by electricity and magnetism were unified and formulated by * See the box in Chapter 1, Page 3. 2019-20",0
1719,14,"i Physics é” (21} /¢ FIGURE 6.6 Illustration of 210 (b) Lenz’s law. 6.5 LENz’s LAW AND CONSERVATION OF ENERGY In 1 834, German physicist Heinrich Friedrich Lenz (1 804- 1 865) deduced a rule, known as Lenz’s law which gives the polarity of the induced emf in a clear and concise fashion. The statement of the law is: The polarity of induced emf is such that it tends to produce a current which opposes the change in magnetic ﬂux that produced it. The negative sign shown in Eq. (6.3) represents this effect. We can understand Lenz’s law by examining Experiment 6.1 in Section 6.2.1. In Fig. 6.1, we see that the North-pole of a bar magnet is being pushed towards the closed coil. As the North-pole of the bar magnet moves towards the coil, the magnetic ﬂux through the coil increases. Hence current is induced in the coil in such a direction that it opposes the increase in ﬂux. This is possible only if the current in the coil is in a counter-clockwise direction with respect to an observer situated on the side of the magnet. Note that magnetic moment associated with this current has North polarity towards the North-pole of the approaching magnet. Similarly, if the North- pole of the magnet is being withdrawn from the coil, the magnetic ﬂux through the coil will decrease. To counter this decrease in magnetic ﬂux, the induced current in the coil ﬂows in clockwise direction and its South- pole faces the receding North-pole of the bar magnet. This would result in an attractive force which opposes the motion of the magnet and the corresponding decrease in ﬂux. What will happen if an open circuit is used in place of the closed loop in the above example? In this case too, an emf is induced across the open ends of the circuit. The direction of the induced emf can be found using Lenz’s law. Consider Figs. 6.6 (a) and (b). They provide an easier way to understand the direction of induced currents. Note that the direction shown by N and $ indicate the directions of the induced currents. A little reﬂection on this matter should convince us on the correctness of Lenz’s law. Suppose that the induced current was in the direction opposite to the one depicted in Fig. 6.6(a). In that case, the South-pole due to the induced current will face the approaching North-pole of the magnet. The bar magnet will then be attracted towards the coil at an ever increasing acceleration. A gentle push on the magnet will initiate the process and its velocity and kinetic energy will continuously increase without expending any energy. If this can happen, one could construct a perpetual-motion machine by a suitable arrangement. This violates the law of conservation of energy and hence can not happen. Now consider the correct case shown in Fig. 6.6(a). In this situation, the bar magnet experiences a repulsive force due to the induced current. Therefore, a person has to do work in moving the magnet. Where does the energy spent by the person go? This energy is dissipated by Joule heating produced by the induced current. 2019-20",0
1720,141,"15.1 15.2 15.3 15.4 15.5 15.6 15.7 15.8 Introduction Transverse and longitudinal waves Displacement relation in a progressive wave The speed of a travelling wave The principle of superposition of waves Reﬂection of waves Beats Doppler effect Summary Points to ponder Exercises Additional exercises CHAPTER FIFTEEN 11087CHIS 1 5. 1 INTRODUCTION In the previous Chapter, we studied the motion of objects oscillating in isolation. What happens in a system, which is a collection of such objects? A material medium provides such an example. Here, elastic forces bind the constituents to each other and, therefore, the motion of one affects that of the other. If you drop a little pebble in a pond of still water, the water surface gets disturbed. The disturbance does not remain confined to one place, but propagates outward along a circle. If you continue dropping pebbles in the pond, you see circles rapidly moving outward from the point where the water surface is disturbed. It gives a feeling as if the water is moving outward from the point of disturbance. If you put some cork pieces on the disturbed surface, it is seen that the cork pieces move up and down but do not move away from the centre of disturbance. This shows that the water mass does not ﬂow outward with the circles, but rather a moving disturbance is created. Similarly, when we speak, the sound moves outward from us, without any ﬂow of air from one part of the medium to another. The disturbances produced in air are much less obvious and only our ears or a microphone can detect them. These patterns, which move without the actual physical transfer or ﬂow of matter as a whole, are called waves. In this Chapter, we will study such waves. Waves transport energy and the pattern of disturbance has information that propagate from one point to another. All our communications essentially depend on transmission of sig- nals through waves. Speech means production of sound waves in air and hearing amounts to their detection. Often, communication involves different kinds of waves. For exam- ple, sound waves may be ﬁrst converted into an electric cur- rent signal which in turn may generate an electromagnetic wave that may be transmitted by an optical cable or via a 2019-20",0
1721,1329,"Species richness —> Figure 15.2 Showing species area relationship. Note that on log scale the relationship becomes linear regardless of the taxonomic group or the BIOLOGY evolutionary time for species diversiﬁcation, (b) Tropical environments, unlike temperate ones, are less seasonal, relatively more constant and predictable. Such constant environments promote niche specialisation and lead to a greater species diversity and (c) There is more solar energy available in the tropics, which contributes to higher productivity; this in turn might contribute indirectly to greater diversity. (ii) Species-Area relationships: During his pioneering and extensive explorations in the wilderness of South American jungles, the great German naturalist and geographer Alexander von Humboldt observed that within a region species richness increased with increasing explored area, but only up to a limit. In fact, the relation between species richness and area for a wide variety of taxa (angiosperm plants, birds, bats, freshwater fishes) turns out to be a rectangular hyperbola (Figure 1 5.2). On a logarithmic scale, the relationship is a straight line described by the equation logS = logC + ZlogA where S= Species richness A= Area Area—> Z = slope of the line (regression coefﬁcient) C = Y—intercept Ecologists have discovered that the value of Z lies in the range of 0. 1 to 0.2, region (whether it is the plants in Britain, birds in California or molluscs in New York state, the slopes of the regression line are amazingly similar). But, if you analyse the species-area relationships among very large areas like the entire continents, you will find that the slope of the line to be much steeper (Z values in the range of 0.6 to 1.2). For example, for frugivorous (fruit-eating) birds and mammals in the tropical forests of different continents, the slope is found to be 1.15. What do steeper slopes mean in this context? 15. 1 .3 The importance of Species Diversity to the Ecosystem Does the number of species in a community really matter to the functioning of the ecosystem?l‘his is a question for which ecologists have not been able to give a deﬁnitive answer. For many decades, ecologists believed that communities with more species, generally, tend to be more stable than those with less species. What exactly is stability for a biological 2019—2020",1
1722,638,"l Physics length bends the incident light more, while converging it in case of a convex lens and diverging it in case of a concave lens. The power P of a lens is defined as the tangent of the angle by which it converges or diverges a beam of light falling at unit distant from the optical centre (Fig. 9.20). h _ 1 1 tan6=?;lfh=1, tan62? or 5:? for small value of 6. Thus, FIGURE 9.20 Power of a lens. P= — (9.25) The SI unit for power of a lens is dioptre (D): ID = lm‘l. The power of a lens of focal length of 1 metre is one dioptre. Power of a lens is positive for a converging lens and negative for a diverging lens. Thus, when an optician prescribes a corrective lens of power + 2.5 D, the required lens is a convex lens of focal length + 40 cm. A lens of power of — 4.0 D means a concave lens of focal length — 25 cm. Example 9.8 (i) If f = 0.5 m for a glass lens, What is the power of the lens? (ii) The radii of curvature of the faces of a double convex lens are 10 cm and 15 cm. Its focal length is 12 cm. What is the refractive index of glass? (iii) A convex lens has 20 cm focal length in air. What is focal length in water? (Refractive index of air-water = 1.33, refractive index for air-glass = 1.5.) Solution (i) Power = +2 dioptre. (ii) Here, we havef= +12 cm, R1 = +10 cm, R2 = —15 cm. Refractive index of air is taken as unity. We use the lens formula of Eq. (9.22). The sign convention has to be applied for f, R1 and R2. Substituting the values, we have i=(n_1) (i_;) 12 10 —15 This gives n = 1.5. (iii) For a glass lens in air, n2 = 15, n1 = 1, f = +20 cm. Hence, the lens formula gives L415 i_i 20 R1 R2 00 05 For the same glass lens in water, n2 = 1.5, III = 1.33. Therefore, a . '4 1.33 l l —=(1.5—1.33)[———] , E f R1 R2 (9 26) It] Combining these two equations, we ﬁnd f = + 78.2 cm. 9.5.4 Combination of thin lenses in contact Consider two lenses A and B of focal length f1 and f2 placed in contact 328 with each other. Let the object be placed at a point 0 beyond the focus of 2019-20",0
1723,1209,"RESPIRATION IN PLANTS Now let us compare fermentation and aerobic respiration: ' Fermentation accounts for only a partial breakdown of glucose whereas in aerobic respiration it is completely degraded to CO2 and H20. ° In fermentation there is a net gain of only two molecules of ATP for each molecule of glucose degraded to pyruvic acid whereas many more molecules of ATP are generated under aerobic conditions. ' NADH is oxidised to NAD+ rather slowly in fermentation, however the reaction is very vigorous in case of aerobic respiration. 14.6 AMPHIBOLIC PATHWAY Glucose is the favoured substrate for respiration. All carbohydrates are usually ﬁrst converted into glucose before they are used for respiration. Other substrates can also be respired, as has been mentioned earlier, but then they do not enter the respiratory pathway at the ﬁrst step. See Figure 14.6 to see the points of entry of different substrates in the respiratory pathway. Fats would need to be broken down into glycerol and fatty acids ﬁrst. If fatty acids were to be respired they would ﬁrst be degraded to acetyl CoA and enter the pathway. Glycerol would enter the pathway after being converted to PGAL. The proteins would be degraded by proteases and the individual amino acids (after deamination) depending on their structure would enter the pathway at some stage within the Krebs’ cycle or even as pyruvate or acetyl CoA. Since respiration involves breakdown of substrates, the respiratory process has traditionally been considered a catabolic process and the respiratory pathway as a catabolic pathway. But is this understanding correct? We have discussed above, at which points in the respiratory pathway different substrates would enter if they were to be respired and used to derive energy. What is important to recognise is that it is these very compounds that would be withdrawn from the respiratory pathway for the synthesis of the said substrates. Hence, fatty acids would be broken down to acetyl CoA before entering the respiratory pathway when it is used as a substrate. But when the organism needs to synthesise fatty acids, acetyl CoA would be withdrawn from the respiratory pathway for it. Hence, the respiratory pathway comes into the picture both during breakdown and synthesis of fatty acids. Similarly, during breakdown and synthesis of protein too, respiratory intermediates form the link. Breaking down processes within the living organism is catabolism, and synthesis is anabolism. Because the respiratory pathway is involved in both anabolism and catabolism, it would hence be better to consider the respiratory pathway as an amphibolic pathway rather than as a catabolic one. 235",1
1724,797,"BODY FLUIDS AND CIRCULATION Fibrinogens are needed for clotting or coagulation of blood. Globulins primarly are involved in defense mechanisms of the body and the albumins help in osmotic balance. Plasma also contains small amounts of minerals like Na“, Ca“, Mg“, HCOg, 01‘, etc. Glucose, amino acids, lipids, etc., are also present in the plasma as they are always in transit in the body. Factors for coagulation or clotting of blood are also present in the plasma in an inactive form. Plasma without the clotting factors is called serum. 18. 1 .2 Formed Elements Erythrocytes, leucocytes and platelets are collectively called formed elements Wigure 18. 1) and they constitute nearly 45 per cent of the blood. Erythrocytes or red blood cells (RBC) are the most abundant of all the cells in blood. A healthy adult man has, on an average, 5 millions to 5.5 millions of RBCs mm‘3 of blood. RBCs are formed in the red bone marrow in the adults. RBCs are devoid of nucleus in most of the mammals and are biconcave in shape. They have a red coloured, iron containing complex protein called haemoglobin, hence the colour and name of these cells. A healthy individual has 12- 16 gms of haemoglobin in every 100 ml of blood. These molecules play a signiﬁcant role in transport of respiratory gases. RBCs have an average life span of 120 days after which they are destroyed in the spleen (graveyard of RBCs). Leucocytes are also known as white blood cells (WBC) as they are colourless due to the lack of haemoglobin. They are nucleated and are relatively lesser in number which averages 6000-8000 mm‘3 of blood. Leucocytes are generally short lived. We have two main categories of WBCs — granulocytes and agranulocytes. Neutrophils, eosinophils and basophils are different types of granulocytes, while lymphocytes and monocytes are the agranulocytes. Neutrophils are the most abundant cells (60-65 per cent) of the total WBCs and basophils are the least (0.5- 1 per cent) among them. Neutrophils and monocytes (6-8 per cent) are phagocytic cells which destroy foreign organisms entering the body. Basophils secrete histamine, serotonin, heparin, etc., and are involved in inﬂammatory reactions. Eosinophils (2-3 per cent) resist infections and are also Eosinophil Neutrophil RBC ""W . 0': Platelets Basophil “ ‘ T lymphocyte G B lymphocyte Figure 18.1 Diagrammatic representation of formed elements in blood",1
1725,1669,"136 3. 4. 10. Accountancy : Company Accounts and Analysis of Financial Statements A. Ltd. issued 10,000. 10% debentures of Rs 100 each at a premium of 5% payable as follows: Rs 10 on Application; Rs 20 along with premium on allotment and balance on ﬁrst and ﬁnal call. Record necessary Journal Entries. A. Ltd. issued 90,00,000, 9% debenture of Rs 50 each at a discount of 8%, redeemable at par any time after 9 years Record necessary entries in the books of A. Ltd. A. Ltd. issued 4,000. 9% debentures of Rs 100 each on the following terms: Rs 20 on Application; Rs 20 on Allotment; Rs 30 on First call; and Rs 30 on Final call. The public applied for 4,800 debentures. Applications for 3,600 debentures were accepted in full. Applications for 800 Debentures were allotted 400 debentures and applications for 400 Debentures were rejected. T. Ltd. offered 2.00.000. 8% debenture of Rs 500 each on June 30. 2014 at a premium of 10% payable as Rs 200 on application (including premium) and balance on allotment, redeemable at par after 8 years But application are received for 3.00.000 debentures and the allotment is made on pro-rata basis. All the money due on application and allotment is received. Record necessary entries regarding issue of debentures. X. Ltd. invites application for the issue of 10,000, 14% debentures of Rs 100 each payable as to Rs 20 on application, Rs 60 on allotment and the balance on call. The company receives applications for 13,500 debentures, out of which applications for 8,000 debentures are allotted in full, applications for 5000 debentures were alloted 40% of received application, and the remaining applications were rejected. The surplus money on partially allotted applications is utilised towards allotment. All the sums due are duly received. R. Ltd. offered 20,00,000, 10% debentures of Rs 200 each at a discount of 7% redeemable at premium of 8% after 9 years Record necessary entries in the books of R. Ltd. M. Ltd. took over assets of Rs 9,00,00,000 and liabilities of Rs 70,00,000 of S.Ltd. and issued 8% debentures of Rs 100 each. Record necessary entries in the books of M. Ltd. B. Ltd. purchased assets of the book value of Rs 4.00.000 and took over the liability of Rs 50,000 from Mohan Bros. It was agreed that the purchase consideration, settled at Rs. 3.80.000, be paid by issuing debentures of Rs 100 each. What Journal entries will be made in the following three cases. if debentures are issued: (a) at par; (b) at discount; (0) at premium of 10%? It was agreed that any fraction of debentures be paid in cash. (Note: Goodwill Rs 30,000)",3
1726,188,"452 l Physics electron volts. On the other hand, in a nuclear reaction, the energy release is of the order of MeV. Thus for the same quantity of matter, nuclear sources produce a million times more energy than a chemical source. Fission of 1 kg of uranium, for example, generates 1014 J of energy; compare it with burning of 1 kg of coal that gives 107 J. 13.7. 1 Fission New possibilities emerge when we go beyond natural radioactive decays and study nuclear reactions by bombarding nuclei with other nuclear particles such as proton, neutron, oc-particle, etc. A most important neutron-induced nuclear reaction is ﬁssion. An example of fission is when a uranium isotope 2325U bombarded with a neutron breaks into two intermediate mass nuclear fragments 1 235 236 144 89 1 on+92U—> 92U—> 56Ba+36Kr+30n (13.26) The same reaction can produce other pairs of intermediate mass fragments gn+2§§U —> 2§§U —> 1§§Sb+ Z?Nb+4gn (13.27) Or, as another example, gn+ 2g§U —> 132x“ §§Sr + 2 am (13.28) The fragment products are radioactive nuclei; they emit [3 particles in succession to achieve stable end products. The energy released (the Qvalue ) in the fission reaction of nuclei like uranium is of the order of 200 MeV per fissioning nucleus. This is estimated as follows: Let us take a nucleus with A = 240 breaking into two fragments each ofA = 120. Then Elm for A = 240 nucleus is about 7.6 MeV, Elm for the two A = 120 fragment nuclei is about 8.5 MeV. Gain in binding energy for nucleon is about 0.9 MeV. Hence the total gain in binding energy is 24OXO.9 or 2 16 MeV. The disintegration energy in fission events first appears as the kinetic energy of the fragments and neutrons. Eventually it is transferred to the surrounding matter appearing as heat. The source of energy in nuclear reactors, which produce electricity, is nuclear fission. The enormous energy released in an atom bomb comes from uncontrolled nuclear ﬁssion. We discuss some details in the next section how a nuclear reactor functions. 13.7.2 Nuclear reactor Notice one fact of great importance in the fission reactions given in Eqs. (13.26) to (13.28). There is a release of extra neutron (s) in the fission process. Averagely, 21/2 neutrons are released per fission of uranium nucleus. It is a fraction since in some fission events 2 neutrons are 2019-20",0
